生徒ID,請求情報ID,支払日時,支払金額,合計,差引,10月売上,11月売上,12月売上,01月売上,02月売上,03月売上
S00000107724,2835916,"2025-11-05 03:25:58",13365,13365,0,0,11583,1782,0,0,0
S00000107724,2835917,"2025-11-05 03:25:59",0,0,0,0,0,0,0,0,0
S00000107726,2834882,"2025-11-04 03:19:16",11880,11880,0,0,10692,1188,0,0,0
S00000107726,2834883,"2025-11-04 03:19:20",990,990,0,0,891,99,0,0,0
S00000107805,2839909,"2025-11-08 03:17:41",11880,11880,0,0,9108,2772,0,0,0
S00000107874,2841129,"2025-11-09 03:35:21",11880,11880,0,0,8712,3168,0,0,0
S00000107876,2846082,"2025-11-13 03:29:00",13365,13365,0,0,8019,5346,0,0,0
S00000107876,2846083,"2025-11-13 03:29:00",0,0,0,0,0,0,0,0,0
S00000107885,2840675,"2025-11-09 03:17:03",11880,11880,0,0,8712,3168,0,0,0
S00000107899,2839298,"2025-11-07 03:34:18",13365,13365,0,0,10692,2673,0,0,0
S00000107899,2839299,"2025-11-07 03:34:18",0,0,0,0,0,0,0,0,0
S00000107981,2862347,"2025-11-28 03:20:07",11880,11880,0,0,1188,10692,0,0,0
S00000107981,2862348,"2025-11-28 03:20:10",990,990,0,0,99,891,0,0,0
S00000108005,2841395,"2025-11-10 03:17:48",11880,11880,0,0,8316,3564,0,0,0
S00000108005,2846625,"2025-11-14 03:17:38",990,990,0,0,561,429,0,0,0
S00000108012,2835783,"2025-11-05 03:18:06",11880,11880,0,0,10296,1584,0,0,0
S00000108068,2836359,"2025-11-05 03:41:22",14850,14850,0,0,12870,1980,0,0,0
S00000108068,2836360,"2025-11-05 03:41:22",0,0,0,0,0,0,0,0,0
S00000108071,2849160,"2025-11-16 18:29:07",0,0,0,0,0,0,0,0,0
S00000108071,2849161,"2025-11-16 18:29:07",7425,7425,0,0,3713,3712,0,0,0
S00000108102,2840694,"2025-11-09 03:18:02",11880,11880,0,0,8712,3168,0,0,0
S00000108102,2840695,"2025-11-09 03:18:04",990,990,0,0,726,264,0,0,0
S00000108160,2861444,"2025-11-27 03:19:24",11880,11880,0,0,1584,10296,0,0,0
S00000108183,2843799,"2025-11-12 03:18:10",13365,13365,0,0,8465,4900,0,0,0
S00000108183,2843800,"2025-11-12 03:18:10",0,0,0,0,0,0,0,0,0
S00000108276,2862382,"2025-11-28 03:22:12",11880,11880,0,0,1188,10692,0,0,0
S00000108278,2855767,"2025-11-22 11:26:01",12540,12540,0,0,3762,8778,0,0,0
S00000108280,2857338,"2025-11-25 03:21:18",11880,11880,0,0,2376,9504,0,0,0
S00000108319,2842501,"2025-11-10 19:18:59",0,0,0,0,0,0,0,0,0
S00000108319,2842502,"2025-11-10 19:18:59",14850,14850,0,0,10395,4455,0,0,0
S00000108342,2837383,"2025-11-06 03:21:58",11880,11880,0,0,9900,1980,0,0,0
S00000108400,2834425,"2025-11-03 03:39:35",14107,14107,0,0,13167,940,0,0,0
S00000108400,2834426,"2025-11-03 03:39:35",0,0,0,0,0,0,0,0,0
S00000108440,2845873,"2025-11-13 03:19:02",11880,11880,0,0,7128,4752,0,0,0
S00000108603,2853714,"2025-11-21 03:32:11",13365,13365,0,0,4455,8910,0,0,0
S00000108603,2853715,"2025-11-21 03:32:11",0,0,0,0,0,0,0,0,0
S00000108648,2837715,"2025-11-06 03:34:50",17820,17820,0,0,14850,2970,0,0,0
S00000108650,2859307,"2025-11-26 03:17:44",11880,11880,0,0,1980,9900,0,0,0
S00000108651,2864959,"2025-11-30 03:34:14",14850,14850,0,0,495,14355,0,0,0
S00000108651,2864960,"2025-11-30 03:34:14",0,0,0,0,0,0,0,0,0
S00000108655,2852583,"2025-11-20 03:17:40",11880,11880,0,0,4356,7524,0,0,0
S00000108701,2846838,"2025-11-14 03:27:51",11880,11880,0,0,6732,5148,0,0,0
S00000108702,2831738,"2025-11-01 04:08:18",13365,13365,0,0,13365,0,0,0,0
S00000108702,2831739,"2025-11-01 04:08:18",0,0,0,0,0,0,0,0,0
S00000108715,2857205,"2025-11-24 23:28:59",0,0,0,0,0,0,0,0,0
S00000108715,2857206,"2025-11-24 23:28:59",10725,10725,0,0,2503,8222,0,0,0
S00000108726,2851269,"2025-11-19 03:18:06",11880,11880,0,0,4752,7128,0,0,0
S00000108739,2852560,"2025-11-20 03:16:36",11880,11880,0,0,4356,7524,0,0,0
S00000108760,2852580,"2025-11-20 03:17:32",11880,11880,0,0,4356,7524,0,0,0
S00000108779,2850370,"2025-11-18 03:17:50",11880,11880,0,0,5148,6732,0,0,0
S00000108830,2849232,"2025-11-17 03:17:06",11880,11880,0,0,5544,6336,0,0,0
S00000108880,2833119,"2025-11-02 03:29:44",17820,17820,0,0,17226,594,0,0,0
S00000109267,2835238,"2025-11-04 03:35:54",14107,14107,0,0,12697,1410,0,0,0
S00000109267,2835239,"2025-11-04 03:35:54",0,0,0,0,0,0,0,0,0
S00000109312,2864688,"2025-11-30 03:24:45",13365,13365,0,0,446,12919,0,0,0
S00000109312,2864689,"2025-11-30 03:24:45",0,0,0,0,0,0,0,0,0
S00000109315,2849264,"2025-11-17 03:18:45",11880,11880,0,0,5544,6336,0,0,0
S00000109316,2852559,"2025-11-20 03:16:32",11880,11880,0,0,4356,7524,0,0,0
S00000109373,2852604,"2025-11-20 03:18:46",11880,11880,0,0,4356,7524,0,0,0
S00000109408,2850215,"2025-11-20 10:00:00",-11880,-11880,0,0,-11880,0,0,0,0
S00000109408,2850368,"2025-11-18 03:17:43",11880,11880,0,0,5148,6732,0,0,0
S00000109411,2865148,"2025-11-30 03:42:38",19305,19305,0,0,623,18682,0,0,0
S00000109411,2865149,"2025-11-30 03:42:39",0,0,0,0,0,0,0,0,0
S00000109449,2864544,"2025-11-30 03:17:57",11880,11880,0,0,396,11484,0,0,0
S00000109449,2864545,"2025-11-30 03:18:00",990,990,0,0,33,957,0,0,0
S00000109481,2850512,"2025-11-18 03:25:36",13365,13365,0,0,5792,7573,0,0,0
S00000109481,2850513,"2025-11-18 03:25:36",0,0,0,0,0,0,0,0,0
S00000109503,2856157,"2025-11-23 03:20:26",11880,11880,0,0,3168,8712,0,0,0
S00000109530,2863944,"2025-11-29 03:16:34",17820,17820,0,0,1188,16632,0,0,0
S00000109530,2863945,"2025-11-29 03:16:36",990,990,0,0,66,924,0,0,0
S00000109541,2852788,"2025-11-20 03:27:17",11880,11880,0,0,4356,7524,0,0,0
S00000109593,2851233,"2025-11-19 03:16:13",13365,13365,0,0,5346,8019,0,0,0
S00000109593,2851234,"2025-11-19 03:16:14",0,0,0,0,0,0,0,0,0
S00000109634,2851668,"2025-11-19 03:33:16",11880,11880,0,0,4752,7128,0,0,0
S00000109658,2848516,"2025-11-16 03:17:55",11880,11880,0,0,5940,5940,0,0,0
S00000109658,2848517,"2025-11-16 03:17:58",990,990,0,0,495,495,0,0,0
S00000109666,2855258,"2025-11-22 03:19:30",11880,11880,0,0,3564,8316,0,0,0
S00000109668,2839237,"2025-11-07 03:32:16",12622,12622,0,0,10098,2524,0,0,0
S00000109668,2839238,"2025-11-07 03:32:16",0,0,0,0,0,0,0,0,0
S00000109748,2840705,"2025-11-09 03:18:30",11880,11880,0,0,8712,3168,0,0,0
S00000109748,2841413,"2025-11-10 03:18:41",990,990,0,0,693,297,0,0,0
S00000109752,2831530,"2025-11-01 04:01:18",13365,13365,0,0,13365,0,0,0,0
S00000109752,2831531,"2025-11-01 04:01:19",0,0,0,0,0,0,0,0,0
S00000109761,2852585,"2025-11-20 03:17:46",11880,11880,0,0,4356,7524,0,0,0
S00000109801,2831968,"2025-11-01 04:16:23",14107,14107,0,0,14107,0,0,0,0
S00000109801,2831969,"2025-11-01 04:16:23",0,0,0,0,0,0,0,0,0
S00000109858,2865304,"2025-11-30 03:47:51",14107,14107,0,0,456,13651,0,0,0
S00000109858,2865305,"2025-11-30 03:47:51",0,0,0,0,0,0,0,0,0
S00000109869,2853382,"2025-11-21 03:18:28",11880,11880,0,0,3960,7920,0,0,0
S00000109918,2857260,"2025-11-25 03:16:56",11880,11880,0,0,2376,9504,0,0,0
S00000109918,2857261,"2025-11-25 03:16:59",990,990,0,0,198,792,0,0,0
S00000110081,2834912,"2025-11-04 03:21:13",11880,11880,0,0,10692,1188,0,0,0
S00000110081,2834913,"2025-11-04 03:21:16",990,990,0,0,891,99,0,0,0
S00000110195,2834688,"2025-11-03 16:28:53",0,0,0,0,0,0,0,0,0
S00000110195,2834689,"2025-11-03 16:28:54",14850,14850,0,0,13860,990,0,0,0
S00000110202,2847976,"2025-11-15 03:23:36",13365,13365,0,0,7128,6237,0,0,0
S00000110202,2847977,"2025-11-15 03:23:36",0,0,0,0,0,0,0,0,0
S00000110217,2855674,"2025-11-22 03:35:43",14107,14107,0,0,4233,9874,0,0,0
S00000110217,2855675,"2025-11-22 03:35:43",0,0,0,0,0,0,0,0,0
S00000110317,2843106,"2025-11-11 03:37:39",14107,14107,0,0,9405,4702,0,0,0
S00000110317,2843107,"2025-11-11 03:37:40",0,0,0,0,0,0,0,0,0
S00000110348,2855251,"2025-11-22 03:19:06",11880,11880,0,0,3564,8316,0,0,0
S00000110423,2859290,"2025-11-26 03:16:55",11880,11880,0,0,1980,9900,0,0,0
S00000110448,2863933,"2025-11-29 03:16:05",11880,11880,0,0,792,11088,0,0,0
S00000110448,2863934,"2025-11-29 03:16:07",990,990,0,0,66,924,0,0,0
S00000110486,2858128,"2025-11-25 20:40:21",0,0,0,0,0,0,0,0,0
S00000110486,2858129,"2025-11-25 20:40:21",14850,0,14850,0,0,0,0,0,0
S00000110600,2862295,"2025-11-28 03:17:11",11880,11880,0,0,1188,10692,0,0,0
S00000110600,2862296,"2025-11-28 03:17:14",990,990,0,0,99,891,0,0,0
S00000110642,2833098,"2025-11-02 03:28:33",11880,11880,0,0,11484,396,0,0,0
S00000110698,2832260,"2025-11-01 04:26:07",14107,14107,0,0,14107,0,0,0,0
S00000110698,2832261,"2025-11-01 04:26:07",0,0,0,0,0,0,0,0,0
S00000110739,2834987,"2025-11-04 03:25:42",11880,11880,0,0,10692,1188,0,0,0
S00000110761,2843112,"2025-11-11 03:37:52",14107,14107,0,0,9405,4702,0,0,0
S00000110761,2843113,"2025-11-11 03:37:52",0,0,0,0,0,0,0,0,0
S00000110796,2831052,"2025-11-01 03:37:51",13365,13365,0,0,13365,0,0,0,0
S00000110796,2831053,"2025-11-01 03:37:51",0,0,0,0,0,0,0,0,0
S00000110807,2847909,"2025-11-15 03:20:54",11880,11880,0,0,6336,5544,0,0,0
S00000110841,2852612,"2025-11-20 03:19:12",11880,11880,0,0,4356,7524,0,0,0
S00000110841,2853402,"2025-11-21 03:19:39",990,990,0,0,330,660,0,0,0
S00000110844,2832108,"2025-11-01 04:20:59",14107,14107,0,0,14107,0,0,0,0
S00000110844,2832109,"2025-11-01 04:21:00",0,0,0,0,0,0,0,0,0
S00000110887,2832446,"2025-11-01 04:32:31",14850,14850,0,0,14850,0,0,0,0
S00000110887,2832447,"2025-11-01 04:32:31",0,0,0,0,0,0,0,0,0
S00000110890,2864581,"2025-11-30 03:20:10",11880,11880,0,0,396,11484,0,0,0
S00000110914,2832944,"2025-11-02 03:19:31",17820,17820,0,0,17226,594,0,0,0
S00000110929,2834004,"2025-11-03 03:24:19",11880,11880,0,0,11088,792,0,0,0
S00000110958,2837311,"2025-11-06 03:19:30",11880,11880,0,0,9900,1980,0,0,0
S00000110966,2855502,"2025-11-22 03:29:40",13365,13365,0,0,4010,9355,0,0,0
S00000110966,2855503,"2025-11-22 03:29:40",0,0,0,0,0,0,0,0,0
S00000110986,2863919,"2025-11-29 03:15:28",13365,13365,0,0,891,12474,0,0,0
S00000110986,2863920,"2025-11-29 03:15:28",0,0,0,0,0,0,0,0,0
S00000110994,2845900,"2025-11-13 03:20:35",11880,11880,0,0,7128,4752,0,0,0
S00000111011,2831054,"2025-11-01 03:37:55",11880,11880,0,0,11880,0,0,0,0
S00000111024,2832970,"2025-11-02 03:20:57",11880,11880,0,0,11484,396,0,0,0
S00000111037,2842959,"2025-11-11 03:32:38",14107,14107,0,0,9405,4702,0,0,0
S00000111037,2842960,"2025-11-11 03:32:38",0,0,0,0,0,0,0,0,0
S00000111046,2840297,"2025-11-08 03:34:26",13365,13365,0,0,10247,3118,0,0,0
S00000111046,2840298,"2025-11-08 03:34:26",0,0,0,0,0,0,0,0,0
S00000111056,2832934,"2025-11-02 03:18:57",11880,11880,0,0,11484,396,0,0,0
S00000111122,2834377,"2025-11-03 03:37:53",11880,11880,0,0,11088,792,0,0,0
S00000111122,2834378,"2025-11-03 03:37:56",990,990,0,0,924,66,0,0,0
S00000111125,2831195,"2025-11-01 03:46:11",11880,11880,0,0,11880,0,0,0,0
S00000111149,2832895,"2025-11-02 03:17:00",11880,11880,0,0,11484,396,0,0,0
S00000111171,2834379,"2025-11-03 03:37:59",11880,11880,0,0,11088,792,0,0,0
S00000111171,2834380,"2025-11-03 03:38:02",990,990,0,0,924,66,0,0,0
S00000111174,2833882,"2025-11-03 03:16:46",11880,11880,0,0,11088,792,0,0,0
S00000111206,2855227,"2025-11-22 03:17:47",990,990,0,0,297,693,0,0,0
S00000111206,2855231,"2025-11-22 03:17:59",17820,17820,0,0,5346,12474,0,0,0
S00000111212,2848914,"2025-11-16 03:34:14",14850,14850,0,0,7425,7425,0,0,0
S00000111212,2848915,"2025-11-16 03:34:14",0,0,0,0,0,0,0,0,0
S00000111312,2837716,"2025-11-06 03:34:54",14850,14850,0,0,12375,2475,0,0,0
S00000111312,2837717,"2025-11-06 03:34:54",0,0,0,0,0,0,0,0,0
S00000111336,2839962,"2025-11-08 03:20:41",11880,11880,0,0,9108,2772,0,0,0
S00000111373,2862279,"2025-11-28 03:16:27",11880,11880,0,0,1188,10692,0,0,0
S00000111403,2835777,"2025-11-05 03:17:50",11880,11880,0,0,10296,1584,0,0,0
S00000111506,2837282,"2025-11-06 03:17:57",11880,11880,0,0,9900,1980,0,0,0
S00000111531,2833944,"2025-11-03 03:20:39",11880,11880,0,0,11088,792,0,0,0
S00000111605,2848005,"2025-11-15 03:24:35",11880,11880,0,0,6336,5544,0,0,0
S00000111613,2838027,"2025-11-06 04:59:25",11880,11880,0,0,9900,1980,0,0,0
S00000111639,2838915,"2025-11-07 03:17:33",17820,17820,0,0,14256,3564,0,0,0
S00000111680,2848546,"2025-11-16 03:19:37",11880,11880,0,0,5940,5940,0,0,0
S00000111714,2838916,"2025-11-07 03:17:35",11880,11880,0,0,9504,2376,0,0,0
S00000111812,2857319,"2025-11-25 03:20:11",11880,11880,0,0,2376,9504,0,0,0
S00000111817,2846639,"2025-11-14 03:18:27",11880,11880,0,0,6732,5148,0,0,0
S00000111861,2861485,"2025-11-27 03:21:49",11880,11880,0,0,1584,10296,0,0,0
S00000111881,2840691,"2025-11-09 03:17:55",11880,11880,0,0,8712,3168,0,0,0
S00000111881,2841423,"2025-11-10 03:19:07",990,990,0,0,693,297,0,0,0
S00000111893,2859376,"2025-11-26 03:21:57",13365,13365,0,0,2228,11137,0,0,0
S00000111893,2859377,"2025-11-26 03:21:57",0,0,0,0,0,0,0,0,0
S00000111909,2841397,"2025-11-10 03:17:54",11880,11880,0,0,8316,3564,0,0,0
S00000111915,2857018,"2025-11-24 03:29:46",14107,14107,0,0,3292,10815,0,0,0
S00000111915,2857019,"2025-11-24 03:29:46",0,0,0,0,0,0,0,0,0
S00000111921,2840911,"2025-11-09 03:28:19",13365,13365,0,0,9801,3564,0,0,0
S00000111921,2840912,"2025-11-09 03:28:19",0,0,0,0,0,0,0,0,0
S00000112009,2861452,"2025-11-27 03:19:54",11880,11880,0,0,1584,10296,0,0,0
S00000112012,2859291,"2025-11-26 03:16:57",11880,11880,0,0,1980,9900,0,0,0
S00000112012,2859292,"2025-11-26 03:17:00",990,990,0,0,165,825,0,0,0
S00000112036,2837718,"2025-11-06 03:34:56",11880,11880,0,0,9900,1980,0,0,0
S00000112088,2864722,"2025-11-30 03:25:53",13365,13365,0,0,446,12919,0,0,0
S00000112088,2864723,"2025-11-30 03:25:54",0,0,0,0,0,0,0,0,0
S00000112095,2864852,"2025-11-30 03:30:27",14850,14850,0,0,495,14355,0,0,0
S00000112095,2864853,"2025-11-30 03:30:27",0,0,0,0,0,0,0,0,0
S00000112108,2842575,"2025-11-11 03:16:46",11880,11880,0,0,7920,3960,0,0,0
S00000112174,2846848,"2025-11-14 03:28:14",12622,12622,0,0,7153,5469,0,0,0
S00000112174,2846849,"2025-11-14 03:28:14",0,0,0,0,0,0,0,0,0
S00000112191,2847003,"2025-11-14 03:33:45",11880,11880,0,0,6732,5148,0,0,0
S00000112215,2841180,"2025-11-09 03:37:08",20377,20377,0,0,14944,5433,0,0,0
S00000112215,2841181,"2025-11-09 03:37:08",0,0,0,0,0,0,0,0,0
S00000112221,2856965,"2025-11-24 03:28:00",14107,14107,0,0,3292,10815,0,0,0
S00000112221,2856966,"2025-11-24 03:28:00",0,0,0,0,0,0,0,0,0
S00000112234,2833133,"2025-11-02 03:30:35",11880,11880,0,0,11484,396,0,0,0
S00000112325,2836375,"2025-11-05 03:41:52",14107,14107,0,0,12227,1880,0,0,0
S00000112325,2836376,"2025-11-05 03:41:52",0,0,0,0,0,0,0,0,0
S00000112339,2857677,"2025-11-25 03:34:02",13365,13365,0,0,2673,10692,0,0,0
S00000112339,2857678,"2025-11-25 03:34:02",0,0,0,0,0,0,0,0,0
S00000112377,2859326,"2025-11-26 03:18:55",11880,11880,0,0,1980,9900,0,0,0
S00000112379,2856341,"2025-11-23 03:27:55",13365,13365,0,0,3564,9801,0,0,0
S00000112379,2856342,"2025-11-23 03:27:55",0,0,0,0,0,0,0,0,0
S00000112495,2835213,"2025-11-04 03:35:03",13365,13365,0,0,12029,1336,0,0,0
S00000112495,2835214,"2025-11-04 03:35:03",0,0,0,0,0,0,0,0,0
S00000112507,2853317,"2025-11-21 03:15:50",19305,19305,0,0,6435,12870,0,0,0
S00000112507,2853318,"2025-11-21 03:15:50",0,0,0,0,0,0,0,0,0
S00000112525,2852587,"2025-11-20 03:17:52",11880,11880,0,0,4356,7524,0,0,0
S00000112527,2851235,"2025-11-19 03:16:16",11880,11880,0,0,4752,7128,0,0,0
S00000112589,2840305,"2025-11-08 03:34:41",13365,13365,0,0,10247,3118,0,0,0
S00000112589,2840306,"2025-11-08 03:34:41",0,0,0,0,0,0,0,0,0
S00000112591,2840214,"2025-11-08 03:31:28",11880,11880,0,0,9108,2772,0,0,0
S00000112673,2849240,"2025-11-17 03:17:30",11880,11880,0,0,5544,6336,0,0,0
S00000112750,2855665,"2025-11-22 03:35:24",11880,11880,0,0,3564,8316,0,0,0
S00000112861,2851188,"2025-11-18 23:05:03",0,0,0,0,0,0,0,0,0
S00000112861,2851189,"2025-11-18 23:05:03",10725,10725,0,0,4648,6077,0,0,0
S00000112876,2842587,"2025-11-11 03:17:27",990,990,0,0,660,330,0,0,0
S00000112876,2850371,"2025-11-18 03:17:53",11880,11880,0,0,5148,6732,0,0,0
S00000112879,2832426,"2025-11-01 04:31:44",13365,13365,0,0,13365,0,0,0,0
S00000112879,2832427,"2025-11-01 04:31:44",0,0,0,0,0,0,0,0,0
S00000112895,2861453,"2025-11-27 03:19:58",11880,11880,0,0,1584,10296,0,0,0
S00000113021,2833808,"2025-11-21 03:17:52",12622,12622,0,0,4208,8414,0,0,0
S00000113021,2853370,"2025-11-21 03:17:52",0,0,0,0,0,0,0,0,0
S00000113056,2848930,"2025-11-16 03:34:53",13365,13365,0,0,6683,6682,0,0,0
S00000113056,2848931,"2025-11-16 03:34:53",0,0,0,0,0,0,0,0,0
S00000113064,2853374,"2025-11-21 03:18:05",11880,11880,0,0,3960,7920,0,0,0
S00000113184,2847926,"2025-11-15 03:21:50",11880,11880,0,0,6336,5544,0,0,0
S00000113267,2832666,"2025-11-01 06:55:43",0,0,0,0,0,0,0,0,0
S00000113267,2832667,"2025-11-01 06:55:43",13365,13365,0,0,13365,0,0,0,0
S00000113299,2856101,"2025-11-23 03:17:18",11880,11880,0,0,3168,8712,0,0,0
S00000113403,2846847,"2025-11-14 03:28:11",11880,11880,0,0,6732,5148,0,0,0
S00000113413,2856099,"2025-11-23 03:17:13",11880,11880,0,0,3168,8712,0,0,0
S00000113413,2856100,"2025-11-23 03:17:15",990,990,0,0,264,726,0,0,0
S00000113481,2859268,"2025-11-26 03:15:49",17820,17820,0,0,2970,14850,0,0,0
S00000113514,2831616,"2025-11-01 04:04:12",13365,13365,0,0,13365,0,0,0,0
S00000113514,2831617,"2025-11-01 04:04:12",0,0,0,0,0,0,0,0,0
S00000113573,2853546,"2025-11-21 03:26:19",11880,11880,0,0,3960,7920,0,0,0
S00000113628,2834981,"2025-11-04 03:25:18",11880,11880,0,0,10692,1188,0,0,0
S00000113645,2850780,"2025-11-18 03:34:55",14107,14107,0,0,6114,7993,0,0,0
S00000113645,2850781,"2025-11-18 03:34:55",0,0,0,0,0,0,0,0,0
S00000113649,2832907,"2025-11-02 03:17:41",11880,11880,0,0,11484,396,0,0,0
S00000113827,2855552,"2025-11-22 03:31:27",14107,14107,0,0,4233,9874,0,0,0
S00000113827,2855553,"2025-11-22 03:31:28",0,0,0,0,0,0,0,0,0
S00000113849,2862294,"2025-11-28 03:17:07",11880,11880,0,0,1188,10692,0,0,0
S00000113867,2834910,"2025-11-04 03:21:06",17820,17820,0,0,16038,1782,0,0,0
S00000113912,2859643,"2025-11-26 03:31:50",11880,11880,0,0,1980,9900,0,0,0
S00000114089,2833765,"2025-11-02 09:00:35",0,0,0,0,0,0,0,0,0
S00000114089,2833766,"2025-11-02 09:00:35",10725,10725,0,0,10368,357,0,0,0
S00000114118,2846796,"2025-11-14 03:26:22",12622,12622,0,0,7153,5469,0,0,0
S00000114118,2846797,"2025-11-14 03:26:22",0,0,0,0,0,0,0,0,0
S00000114162,2834381,"2025-11-03 03:38:05",11880,11880,0,0,11088,792,0,0,0
S00000114258,2847833,"2025-11-15 03:16:45",11880,11880,0,0,6336,5544,0,0,0
S00000114302,2831056,"2025-11-01 03:38:02",11880,11880,0,0,11880,0,0,0,0
S00000114349,2864109,"2025-11-29 03:24:56",13365,13365,0,0,891,12474,0,0,0
S00000114349,2864110,"2025-11-29 03:24:56",0,0,0,0,0,0,0,0,0
S00000114593,2831123,"2025-11-01 03:41:47",11880,11880,0,0,11880,0,0,0,0
S00000114616,2848821,"2025-11-16 03:31:10",13365,13365,0,0,6683,6682,0,0,0
S00000114616,2848822,"2025-11-16 03:31:10",0,0,0,0,0,0,0,0,0
S00000114695,2837437,"2025-11-06 03:24:01",11880,11880,0,0,9900,1980,0,0,0
S00000114870,2855467,"2025-11-22 03:28:31",11880,11880,0,0,3564,8316,0,0,0
S00000114870,2861636,"2025-11-27 03:27:27",990,990,0,0,132,858,0,0,0
S00000114877,2852842,"2025-11-20 03:29:17",19305,19305,0,0,7079,12226,0,0,0
S00000114877,2852843,"2025-11-20 03:29:17",0,0,0,0,0,0,0,0,0
S00000114917,2845914,"2025-11-13 03:21:26",11880,11880,0,0,7128,4752,0,0,0
S00000114917,2845915,"2025-11-13 03:21:29",990,990,0,0,594,396,0,0,0
S00000115054,2863935,"2025-11-29 03:16:10",11880,11880,0,0,792,11088,0,0,0
S00000115086,2846202,"2025-11-13 03:33:03",14107,14107,0,0,8465,5642,0,0,0
S00000115086,2846203,"2025-11-13 03:33:04",0,0,0,0,0,0,0,0,0
S00000115174,2840696,"2025-11-09 03:18:06",11880,11880,0,0,8712,3168,0,0,0
S00000115187,2840697,"2025-11-09 03:18:08",11880,11880,0,0,8712,3168,0,0,0
S00000115194,2837719,"2025-11-06 03:35:00",13365,13365,0,0,11138,2227,0,0,0
S00000115194,2837720,"2025-11-06 03:35:00",0,0,0,0,0,0,0,0,0
S00000115206,2858109,"2025-11-25 18:27:29",0,0,0,0,0,0,0,0,0
S00000115206,2858110,"2025-11-25 18:27:30",14850,14850,0,0,2970,11880,0,0,0
S00000115214,2839055,"2025-11-07 03:25:42",11880,11880,0,0,9504,2376,0,0,0
S00000115458,2845877,"2025-11-13 03:19:14",11880,11880,0,0,7128,4752,0,0,0
S00000115473,2845875,"2025-11-13 03:19:09",11880,11880,0,0,7128,4752,0,0,0
S00000115475,2848659,"2025-11-16 03:25:31",13365,13365,0,0,6683,6682,0,0,0
S00000115475,2848660,"2025-11-16 03:25:31",0,0,0,0,0,0,0,0,0
S00000115485,2834853,"2025-11-04 03:17:42",11880,11880,0,0,10692,1188,0,0,0
S00000115485,2834854,"2025-11-04 03:17:44",990,990,0,0,891,99,0,0,0
S00000115501,2862586,"2025-11-28 03:30:23",11880,11880,0,0,1188,10692,0,0,0
S00000115579,2851598,"2025-11-19 03:30:53",11880,11880,0,0,4752,7128,0,0,0
S00000115586,2859367,"2025-11-26 03:21:25",11880,11880,0,0,1980,9900,0,0,0
S00000115597,2861411,"2025-11-27 03:17:32",19305,19305,0,0,2574,16731,0,0,0
S00000115597,2861412,"2025-11-27 03:17:32",0,0,0,0,0,0,0,0,0
S00000115605,2846667,"2025-11-14 03:20:15",17820,17820,0,0,10098,7722,0,0,0
S00000115605,2848519,"2025-11-16 03:18:05",990,990,0,0,495,495,0,0,0
S00000115610,2852829,"2025-11-20 03:28:46",13365,13365,0,0,4901,8464,0,0,0
S00000115610,2852830,"2025-11-20 03:28:46",0,0,0,0,0,0,0,0,0
S00000115662,2832430,"2025-11-01 04:31:52",14107,14107,0,0,14107,0,0,0,0
S00000115662,2832431,"2025-11-01 04:31:52",0,0,0,0,0,0,0,0,0
S00000115716,2850372,"2025-11-18 03:17:55",11880,11880,0,0,5148,6732,0,0,0
S00000115803,2861492,"2025-11-27 03:22:14",17820,17820,0,0,2376,15444,0,0,0
S00000115919,2830847,"2025-11-01 03:26:35",12622,12622,0,0,12622,0,0,0,0
S00000115919,2830848,"2025-11-01 03:26:35",0,0,0,0,0,0,0,0,0
S00000116092,2861776,"2025-11-27 03:32:13",14107,14107,0,0,1881,12226,0,0,0
S00000116092,2861777,"2025-11-27 03:32:13",0,0,0,0,0,0,0,0,0
S00000116092,2861778,"2025-11-27 03:32:17",19800,19800,0,0,2640,17160,0,0,0
S00000116100,2843821,"2025-11-12 03:19:18",11880,11880,0,0,7524,4356,0,0,0
S00000116126,2861422,"2025-11-27 03:18:07",11880,11880,0,0,1584,10296,0,0,0
S00000116298,2842873,"2025-11-11 03:29:45",13365,13365,0,0,8910,4455,0,0,0
S00000116298,2842874,"2025-11-11 03:29:45",0,0,0,0,0,0,0,0,0
S00000116326,2853537,"2025-11-21 03:26:01",13365,13365,0,0,4455,8910,0,0,0
S00000116326,2853538,"2025-11-21 03:26:02",0,0,0,0,0,0,0,0,0
S00000116326,2853539,"2025-11-21 03:26:04",19800,19800,0,0,6600,13200,0,0,0
S00000116340,2855225,"2025-11-22 03:17:42",11880,11880,0,0,3564,8316,0,0,0
S00000116344,2855742,"2025-11-22 07:29:17",11880,11880,0,0,3564,8316,0,0,0
S00000116375,2855226,"2025-11-22 03:17:44",11880,11880,0,0,3564,8316,0,0,0
S00000116446,2855228,"2025-11-22 03:17:50",17820,17820,0,0,5346,12474,0,0,0
S00000116481,2855229,"2025-11-22 03:17:54",11880,11880,0,0,3564,8316,0,0,0
S00000116544,2835790,"2025-11-05 03:18:28",11880,11880,0,0,10296,1584,0,0,0
S00000116571,2832825,"2025-11-01 21:51:50",0,0,0,0,0,0,0,0,0
S00000116571,2832826,"2025-11-01 21:51:51",7425,7425,0,0,7425,0,0,0,0
S00000116619,2851435,"2025-11-19 03:25:15",13365,13365,0,0,5346,8019,0,0,0
S00000116619,2851436,"2025-11-19 03:25:15",0,0,0,0,0,0,0,0,0
